grid_id,size_category,datetime,total_deposit_median,trade_count,BASE_RATE,CPI_YOY,deposit_lag_1,deposit_lag_3,deposit_lag_6,deposit_lag_9,base_rate_lag_3,base_rate_lag_6,base_rate_lag_9,cpi_yoy_lag_3,cpi_yoy_lag_6,cpi_yoy_lag_9,base_rate_diff_3,target_3m,target_6m,target_9m,target_12m,ym,trans_index,conv_index,env_index,safety_score_scaled,grid_crime_index,future_price,price_change_pct,mlp_value_score,value_component,momentum_component,vfm_index,horizon
GRID_03178,대형,2024-12-01,72265.93250596864,3.0,3.165888888888889,2.3571934783095827,739717.34386366,66315.6696145912,321180.5397533336,570599.0102191657,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,772016.2973637491,97490.10561723204,327926.17262747465,349054.49721802573,2024-12,1.0,0.0145348946643917,0.1208293563188824,0.1184210526315789,0.000204190346453,323501.2963279396,347.6539430266409,-0.10436397,-0.014441655540788578,4.476539430266409,1.7819507787820905,6m
GRID_03056,중형,2024-12-01,11453.186501193728,1.0,3.165888888888889,2.3571934783095827,36421.77226001624,61095.09797343679,60209.31783723087,59323.53770102496,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,34857.00984190531,58260.83318261689,73132.7903936042,72402.19871078379,2024-12,0.0695952952155129,0.057466308419742,0.0267688064887445,0.4342105263157895,5.182306764739238e-05,50939.4450242336,344.76220673542997,-0.08292045,-0.07239945580496567,4.447622067354299,1.7356091534587403,6m
GRID_01923,대형,2024-12-01,10291.721334394426,1.0,3.165888888888889,2.3571934783095827,61525.51179465863,45925.88488797206,36847.56586236652,59153.54457227328,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,51134.41982424995,12498.900624136892,19039.33901176689,98729.48195954433,2024-12,0.0299206842405001,0.553607976587037,0.0371462385770296,0.1096491228070175,0.0015759694408588,47255.02357313563,359.1556848241865,-0.21512733,-0.20902949760185904,4.591556848241865,1.7112050407356305,6m
GRID_03048,대형,2024-12-01,41475.16400318328,1.0,3.165888888888889,2.3571934783095827,312231.11295853683,230498.85137707516,107900.4590048826,272104.19135704054,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,128302.44460456238,549941.3666206343,454034.81264779385,163389.78645991252,2024-12,0.0514917171506476,0.0721810843467071,0.1903372267266815,0.2149122807017544,0.0002192153310632,170266.83759948323,310.5272195823385,-0.11746399,-0.028321525392144633,4.105272195823385,1.6251159630940675,6m
GRID_01720,소형,2024-12-01,10219.567633837352,46.0,3.165888888888889,2.3571934783095827,52547.02275797568,49484.64083658422,61597.21996476194,9199.875249051996,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,60378.79857082371,44689.419267237055,31305.73026666976,65063.50976740157,2024-12,0.0521537794106971,0.0178280811221336,0.0310801076952451,0.3815789473684211,3.619515595735949e-05,41192.48368331308,303.0746227161637,-0.07290672,-0.07134031523667025,4.030746227161637,1.5694943017226526,6m
GRID_02787,대형,2024-12-01,23229.303335986064,3.0,3.165888888888889,2.3571934783095827,87590.64977175048,105145.93247686936,89321.75527107943,129475.23803051602,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,157255.7815235383,93247.0316851696,42275.20008044412,155901.58963919088,2024-12,0.0542525066849034,0.0190168613011568,0.0222303148051797,0.293859649122807,1.7925768770899667e-05,86062.03308562277,270.4890837268388,-0.07495873,-0.03226903780949888,3.704890837268388,1.4625949122216562,6m
GRID_03736,대형,2024-12-01,9127.135267674705,1.0,3.165888888888889,2.3571934783095827,22555.315044499657,49411.67459814955,44944.53693168889,28370.782183944983,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,22034.704693848747,23996.70187241068,40706.26848666916,29677.9572919825,2024-12,0.1898613740151433,0.0226399066752923,0.074430170561128,0.1622807017543859,0.0001731223607684,32584.726724338252,257.00935472866917,-0.09414336,-0.10314666989391497,3.5700935472866915,1.3661494169783277,6m
GRID_03005,대형,2024-12-01,3322.9303335986065,1.0,3.165888888888889,2.3571934783095827,6351.456316634431,12408.50828270608,17629.60069254775,15121.722023857808,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,30895.7672389983,58468.604144398,67659.54977953123,67659.54977953123,2024-12,0.0743661521487418,0.0605390768617627,0.0202039645462467,0.3333333333333333,9.821067509911244e-06,12409.853784655616,273.46114840801425,-0.07745428,-0.23309028058690326,3.7346114840801428,1.3539904252799153,6m
GRID_02788,중형,2024-12-01,13150.06560127331,1.0,3.165888888888889,2.3571934783095827,49892.44518341473,41896.77498417108,47955.22016971618,66906.3564496433,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,44332.99965676181,14746.754999885983,43037.63518122578,52754.1545377501,2024-12,0.0668719565296136,0.0200754030253441,0.0163118176646002,0.425438596491228,1.0721643988771207e-05,44877.24451026525,241.27011888001397,-0.07202089,-0.054768463148638986,3.4127011888001397,1.3322193976308727,6m
GRID_03347,소형,2024-12-01,12687.68853375777,11.0,3.165888888888889,2.3571934783095827,68158.57840590252,62940.09517779457,33963.592126050804,12302.83366540266,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,13436.883964849989,14608.607457240065,14634.914707452364,23766.92294364794,2024-12,0.0332020967724223,0.0061529985304699,0.0490698182347177,0.1403508771929824,4.339902101424373e-05,43340.78509780065,241.5971710094007,-0.08770097,-0.06912289045996191,3.415971710094007,1.3249149497616257,6m
GRID_00967,중형,2024-12-01,14382.35863463317,1.0,3.165888888888889,2.3571934783095827,59381.68970175621,50602.152733808536,48425.92532393652,46282.76238832829,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,29145.53976660749,17498.167706894823,32605.56501961148,45525.40390696063,2024-12,0.033762673328893,0.0094209653744506,0.1657034621425044,0.3333333333333333,0.388038700833589,47607.13174203286,231.01060091349268,-0.11001729,-0.07649461051304474,3.3101060091349273,1.2781456373461442,6m
GRID_01463,대형,2024-12-01,7068.791000795819,1.0,3.165888888888889,2.3571934783095827,7165.420452876972,7358.679357039276,33954.19433527578,33954.19433527578,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,11096.640368578035,11463.40013879966,11830.159909021282,11830.159909021282,2024-12,0.0384577824407906,0.0780002590537222,0.0174117908042766,0.3333333333333333,0.3467749277830886,24230.510064516697,242.7815316903382,-0.12167142,-0.17212479942086825,3.427815316903382,1.267851247108832,6m
GRID_03818,소형,2024-12-01,5768.860667197213,2.0,3.165888888888889,2.3571934783095827,38913.95614673179,19617.51189722432,15839.814122526996,14432.57921460248,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,17440.325947274985,17969.387590323044,15779.504258825167,20771.16992246719,2024-12,0.0200837430407576,0.0228910298357227,0.1417630821024483,0.3903508771929824,0.0003177999334714,20131.96332394653,248.9764181412895,-0.12527703,-0.21716077873071662,3.489764181412895,1.2656092053267283,6m
GRID_03681,대형,2024-12-01,11453.186501193728,1.0,3.165888888888889,2.3571934783095827,43509.12308550009,62564.99807981517,23564.81330984129,28329.584163506657,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,29172.16053548036,13505.412839256602,13241.754957093395,12550.83090755002,2024-12,0.0628806944687817,0.0434103083239173,0.0228593139842013,0.3464912280701754,8.487368307474055e-05,36608.20831547548,219.63339033778877,-0.0742189,-0.06480196494126446,3.1963339033778877,1.2396523823863965,6m
GRID_01808,중형,2024-12-01,6484.39550039791,1.0,3.165888888888889,2.3571934783095827,12855.209684160249,22132.105144911257,28018.630256112785,24576.77228613664,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,26863.84941651873,28249.08385344741,35039.33901176689,38406.72239788626,2024-12,0.065537289926082,0.0265689208304211,0.0816087790405074,0.2105263157894736,3.84265451927646e-05,21615.59941227206,233.34794910251287,-0.10522698,-0.16227723718143447,3.3334794910251286,1.2360254541011908,6m
GRID_01522,소형,2024-12-01,10003.014367754286,4.0,3.165888888888889,2.3571934783095827,41068.53372129274,55440.86109352342,27425.92532393652,22576.77228613664,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,54067.20991212498,35021.3537367207,18152.20948313877,44033.8718759475,2024-12,0.0362397723728073,0.0384659834824076,0.0262164850466011,0.1710526315789473,0.0004873374586792,31799.48327397362,217.8990062883687,-0.07949892,-0.07947496018866855,3.178990062883687,1.2239110490402736,6m
GRID_03630,중형,2024-12-01,8414.109650915192,2.0,3.165888888888889,2.3571934783095827,22329.994207529857,35451.33284113332,31339.52929650881,23771.39420070247,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,27038.83232072286,34249.81677068948,21039.33901176689,43203.32363020008,2024-12,0.0910433537186792,0.0316897084019626,0.0199902729319505,0.3508771929824561,0.0003540971215337,26469.795111324795,214.5881882873455,-0.0766862,-0.09114000965203227,3.145881882873455,1.2036687473581626,6m
GRID_03571,중형,2024-12-01,10753.186501193728,1.0,3.165888888888889,2.3571934783095827,19982.411365303626,38440.86109352342,39490.738633777815,41659.16832701331,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,36855.926682166166,43871.79348706594,38990.25701808946,58186.42526096938,2024-12,0.3419875927296881,0.0663393774679498,0.0225802752821442,0.4035087719298245,0.0003072767697805,33224.928919558646,208.9775195089409,-0.09178329,-0.08535450638876467,3.0897751950894086,1.1846973742025046,6m
GRID_01649,초소형,2024-12-01,5875.032800636655,1.0,3.165888888888889,2.3571934783095827,22144.622259170737,23311.674598149548,21453.05813627678,15023.594061314994,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,17376.88396484999,17499.633541378964,17500.431990171095,17984.69300730352,2024-12,0.01377967588129,0.0228664965346295,0.1673785666197741,0.1228070175438596,0.0006802983267662,19250.748590669566,227.6704870240628,-0.12568372,-0.21392855009524142,3.276704870240628,1.1823248180391064,6m
GRID_03192,대형,2024-12-01,12150.06560127331,1.0,3.165888888888889,2.3571934783095827,30237.6819751528,43773.02998492406,45444.44155489529,44390.64908325257,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,50367.02379865087,49748.57081137796,51621.43018887288,52245.71664803785,2024-12,0.0628683982799598,0.0190270733596167,0.0406143369772583,0.2719298245614035,3.823491688075019e-05,36984.30665139344,204.39594208872037,-0.07626338,-0.0627678775848742,3.0439594208872034,1.1799230418039568,6m
GRID_03505,초소형,2024-12-01,5862.446733916934,1.0,3.165888888888889,2.3571934783095827,13383.271102803636,26673.41919539253,19851.85064787304,20726.589112410824,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,23355.4481775031,28746.8851017212,20886.30863137373,20703.36119894313,2024-12,0.0602758085492591,0.0606417400489584,0.0167243038906639,0.3771929824561403,0.0003290561568474,18412.48762370157,214.0751372149262,-0.0800657,-0.1365738591164465,3.140751372149262,1.174356233389837,6m
GRID_02909,초소형,2024-12-01,7912.35121517457,0.0,3.165888888888889,2.3571934783095827,7750.289928340835,33063.54996834215,28298.7785869378,23534.007205533457,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,8398.535075675774,8884.718936176978,9208.841509844448,9208.841509844448,2024-12,0.0156911922838389,0.0121346622944917,0.0414121436231305,0.1491228070175438,4.053090305006839e-05,24244.20345228752,206.4095967554016,-0.084962174,-0.10737917464209097,3.064095967554016,1.161210882236352,6m
GRID_01745,소형,2024-12-01,5484.39550039791,3.0,3.165888888888889,2.3571934783095827,17489.244518341475,18426.73312035624,18816.203327460324,19783.8871392763,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,12560.286180667494,18249.15714517162,14759.834752941722,22203.36119894313,2024-12,0.0577109526045504,0.0180617717535748,0.0421483913840676,0.1973684210526315,4.134564187118207e-05,17021.715280070268,210.36629796000835,-0.07689406,-0.1402051689592425,3.1036629796000836,1.157342090464488,6m
GRID_03437,중형,2024-12-01,11404.739767276797,1.0,3.165888888888889,2.3571934783095827,39965.70715992933,34464.21028982251,44502.03539992313,33267.72213721011,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,50360.58836077952,48995.60249654757,41500.20451445235,47745.7010438775,2024-12,0.0197584262483509,0.013566714782344,0.0499120873546128,0.2631578947368421,0.0009843071942498,33884.52726045351,197.10916646846383,-0.07121795,-0.0624459199959524,2.9710916646846384,1.150969113876284,6m
GRID_01166,소형,2024-12-01,6401.68853375777,3.0,3.165888888888889,2.3571934783095827,28834.666943780525,26058.372990747732,25593.21495393057,5331.833665402661,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,17421.81779859311,17497.801248273787,15695.438160001857,5038.263698185127,2024-12,0.0767521788505209,0.0372014202072941,0.0909229023953146,0.1008771929824561,4.65992564911497e-05,19843.82454097717,209.97797590956696,-0.10981384,-0.17153886606335478,3.0997797590956697,1.1369885840002552,6m
GRID_02233,중형,2024-12-01,12614.651667993032,3.0,3.165888888888889,2.3571934783095827,30917.333471890262,54333.2403751734,56931.63094540037,22650.80662813019,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,34253.76792969998,36245.05280861602,9020.980806275677,49378.25638380191,2024-12,0.0641628956045397,0.0284136181200494,0.1596105746137789,0.4078947368421052,2.33714222149672e-05,37723.36673079695,199.044061807207,-0.12896128,-0.10223134445757263,2.99044061807207,1.1348374405542845,6m
GRID_02297,중형,2024-12-01,12614.651667993032,3.0,3.165888888888889,2.3571934783095827,26467.73355502442,87719.66463103285,35798.60998238097,36739.750336090605,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,14236.965451668735,21947.116369786545,17163.718426471733,21318.629531771126,2024-12,0.0374988720946625,0.0252615730807898,0.0575015072240504,0.543859649122807,1.61869523091969e-05,36889.23510538108,192.43165864801156,-0.08751767,-0.06937779463948028,2.9243165864801153,1.128099957808358,6m
GRID_03628,소형,2024-12-01,8462.032800636654,1.0,3.165888888888889,2.3571934783095827,25467.73355502442,21200.42578787198,48958.33197885717,26482.39604087666,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,20666.26075781999,28992.96615465325,18672.947756864018,26347.097500758,2024-12,0.048125133859607,0.0215976461063216,0.0253578294413446,0.4649122807017544,0.0002660347955861,24918.837911664257,194.47815316657068,-0.07258801,-0.08578082043946654,2.944781531665707,1.126444120402603,6m
GRID_02158,대형,2024-12-01,14657.789749905009,0.0,3.165888888888889,2.3571934783095827,6733.86677751221,57465.55479848901,51597.21996476194,53931.07423546199,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,38429.5586670834,52997.80124827378,62279.50425882517,67754.1545377501,2024-12,0.0379933028992189,0.0349746662872315,0.0311251547615034,0.1622807017543859,5.4583791970860456e-05,42380.95108944916,189.13602809539424,-0.08077019,-0.05510393344291891,2.8913602809539425,1.1234817523158256,6m
GRID_03819,초소형,2024-12-01,5228.68853375777,1.0,3.165888888888889,2.3571934783095827,15575.262392185388,16896.774984171076,23112.96266196826,12366.289183621033,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,13294.894080412194,13998.900624136892,11321.914707452364,15262.701953480317,2024-12,0.0249011663567505,0.0297385204768475,0.057340374231372,0.3903508771929824,0.0003177999334714,15757.302661226482,201.3624269162955,-0.08238529,-0.15756395921635769,3.013624269162955,1.1109113321353676,6m
GRID_00901,중형,2024-12-01,8130.256167595122,1.0,3.165888888888889,2.3571934783095827,9695.40184246013,12825.693192190149,31212.96266196826,34066.105522353275,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,21482.71478878106,21124.541926723705,21124.541926723705,21124.541926723705,2024-12,0.0314132276951089,0.0141941814908455,0.0746790901422085,0.2061403508771929,0.3978596161515846,23749.00333216996,192.10645818057617,-0.086840585,-0.10681162202523814,2.9210645818057617,1.104338859507162,6m
GRID_02607,소형,2024-12-01,11553.860586597955,0.0,3.165888888888889,2.3571934783095827,11233.86677751221,31062.34461481099,45129.62661968259,48494.37624525998,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,12513.842013855192,46239.94710936087,20300.48506510084,41597.38164334907,2024-12,0.0352778120233239,0.0118767358011138,0.030238116201633,0.131578947368421,8.370231045531312e-05,33111.6469486906,186.58513490372962,-0.08151417,-0.0705514590945872,2.8658513490372965,1.1040096641581663,6m
GRID_03055,중형,2024-12-01,14937.582001591638,1.0,3.165888888888889,2.3571934783095827,32763.43136236101,51875.637636725936,62866.72043015895,32494.376245259977,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,74151.22230228118,77497.43478965275,79491.37790981037,76238.90068003639,2024-12,0.0768739973056666,0.0438654881727721,0.0286266088518622,0.219298245614035,0.0001078426541393,41601.467165829476,178.50201700246217,-0.08055699,-0.053929068779365985,2.7850201700246218,1.0816506267422292,6m
GRID_02288,소형,2024-12-01,11658.386283956725,2.0,3.165888888888889,2.3571934783095827,62748.62309051232,42054.21817233406,11012.610795066672,13598.639169481316,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,50962.56932418381,23826.462213849387,14063.259057256248,12467.10313570876,2024-12,0.1066270752634107,0.0110792237624329,0.0304281579047934,0.1359649122807017,0.0007505112460059,32503.341517753226,178.79794618301116,-0.07804416,-0.06694250756463704,2.787979461830112,1.0750262801932624,6m
GRID_02659,소형,2024-12-01,20917.77256791345,1.0,3.165888888888889,2.3571934783095827,99381.6897017562,33164.109903800985,97662.03327460324,62967.61205229045,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,48866.77972430644,119991.93791033722,37400.65031215912,61464.39824838083,2024-12,0.0459186684452177,0.0130097666161612,0.0307927994053252,0.1929824561403508,3.0100744251807552e-05,56821.05934443652,171.64010489145707,-0.07385841,-0.03530892683731753,2.7164010489145705,1.0653750634634378,6m
GRID_02240,대형,2024-12-01,17331.3402017508,1.0,3.165888888888889,2.3571934783095827,17712.355814195158,76617.51189722432,49412.616210592845,71235.94061314994,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,66509.75707318677,69998.53416551586,22545.895513728035,77978.73908397509,2024-12,0.1527020704286221,0.0302826777002888,0.1209256618601493,0.1403508771929824,7.374314867411562e-05,47815.866650155884,175.89249356103204,-0.118694775,-0.06848562974634183,2.7589249356103203,1.062478596396323,6m
GRID_01040,초소형,2024-12-01,3335.369883638398,8.0,3.165888888888889,2.3571934783095827,12661.955731061,10335.349196299094,13638.887985904776,11037.823767594316,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,10626.883964849989,13873.076092239564,15788.683361570776,17203.36119894313,2024-12,0.107568257656375,0.1809228199003662,0.0454500397031235,0.1622807017543859,2.693841897914142e-05,10368.146066964706,210.8544607848586,-0.10779146,-0.32317693332688424,3.1085446078485854,1.0495116831433038,6m
GRID_01803,중형,2024-12-01,12614.651667993032,1.0,3.165888888888889,2.3571934783095827,19458.66724286142,33146.69839259819,41464.73039046324,49782.76238832829,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,48465.529664321846,41987.56781668251,47552.45201568918,27063.123180662515,2024-12,0.0461722672357947,0.0200226502396634,0.0353016640653146,0.2061403508771929,3.935818029122856e-05,33955.647695273496,169.17626097776966,-0.07352358,-0.058284273686712185,2.6917626097776965,1.0417344796990513,6m
GRID_00711,소형,2024-12-01,5906.567633837352,1.0,3.165888888888889,2.3571934783095827,14929.30768484126,17105.837299074774,5987.4995936571495,28105.990102191656,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,26510.081486818744,6950.633541378965,7860.735604706756,26050.807813921256,2024-12,0.0519591769810147,0.0085307748065747,0.0248948950293096,0.1491228070175438,0.4326762134574676,16107.563140812452,172.70597984074487,-0.06988184,-0.11831209912843425,2.7270597984074487,1.019836659885919,6m
